,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
19,Thunderbird-216486,Thunderbird-217477,DUPLICATE,I cant see the end of the scollbar at 800x600 resolution in the message pane.,Message pane and its scrollbars do not resize properly when main window is resized.,1,1,1
20,Thunderbird-216535,Thunderbird-266679,DUPLICATE,large mailboxes seem to cause pathological memory usage,Thunderbird consumes excessive file-handles and memory,0,1,1
21,Thunderbird-216776,Thunderbird-516373,DUPLICATE,Attach a file which then moves: confusing error message,,0,0,1
22,Thunderbird-216909,Thunderbird-251296,DUPLICATE,RFE: Folders with Unread mode,implement favorite/favourite folders,1,1,1
23,Thunderbird-217324,Thunderbird-224381,DUPLICATE,Excessive processor utilization in main Thunderbird mail window,,0,0,1
24,Thunderbird-217672,Thunderbird-266295,DUPLICATE,toolbar icons should be more like Firefoxs,,0,0,1
25,Thunderbird-217673,Thunderbird-221724,DUPLICATE,mail filter dialog should include filtering on From address as a default,Thunderbird filter on sender actually filters on from,0,1,1
26,Thunderbird-217752,Thunderbird-226071,DUPLICATE,Error launching browser window message in Thunderbird when clicking on mailto link in Firebird,,0,0,1
27,Thunderbird-218554,Thunderbird-305741,DUPLICATE,reversed thread option; (newest is the root not oldest),,0,0,1
28,Thunderbird-218557,Thunderbird-440794,DUPLICATE,Turn off Extra Send Progress Window by Default,,0,0,1
29,Thunderbird-218826,Thunderbird-226071,DUPLICATE,TypeError + stuck dialog when clicking URLs in messages,,0,0,1
30,Thunderbird-218954,Thunderbird-441889,DUPLICATE,remember password doesnt always work,,0,0,1
31,Thunderbird-218976,Thunderbird-242974,DUPLICATE,Data not being posted with HTML FORM POST in HTML Email Message,,0,0,1
32,Thunderbird-219138,Thunderbird-257990,DUPLICATE,UI Suggestions for the Junk Mail Controls window,Integrate Junk Mail settings into Options and Account Settings,0,1,1
33,Thunderbird-219344,Thunderbird-851022,DUPLICATE,Turn ON Quote-Level Colors (Text & Background) by default,,0,0,1
34,Thunderbird-219540,Thunderbird-220126,DUPLICATE,crash when editing mail filter,,0,0,1
35,Thunderbird-219889,Thunderbird-224392,DUPLICATE,A Filter extension to block certain kinds of files in the attachement,,0,0,1
36,Thunderbird-219947,Thunderbird-400713,DUPLICATE,Contacts list should have an Organization column,,0,0,1
37,Thunderbird-220010,Thunderbird-286628,DUPLICATE,Thunderbird asks for password when newsserver has closed the connction; even with save password checked.,,0,0,1
38,Thunderbird-220056,Thunderbird-224381,DUPLICATE,100% CPU Utilization when checking multiple IMAP accounts,,0,0,1
39,Thunderbird-220276,Thunderbird-222485,DUPLICATE,lost all mail local subfolders when organizing subfolders,,0,0,1
40,Thunderbird-221054,Thunderbird-285474,DUPLICATE,From/Sender header confusion when used with Exchange/Outlook,support delegated use of imap shared folders,1,1,1
41,Thunderbird-221077,Thunderbird-234541,DUPLICATE,Thunderbird doesnt handle mailto: URLs sent it from other Mac OS X applications,Handle command line urls,0,1,1
42,Thunderbird-221171,Thunderbird-241066,DUPLICATE,Print Preview does not work,Remove Print Preview from contextual and Print Toolbar icon menu on Mac OS X,1,1,1
43,Thunderbird-221183,Thunderbird-311340,DUPLICATE,[Linux] Clipboard only available while Thunderbird is open,,0,0,1
44,Thunderbird-221695,Thunderbird-223600,DUPLICATE,Thunderbird crashes when opening an encrypted mail message,crash (internal error with JVM manager) opening messages with certain viewable attachments when Java plugin enabled,1,1,1
45,Thunderbird-221817,Thunderbird-221818,DUPLICATE,Outbox / Send Later feature,Outbox / Send Later feature,1,1,1
46,Thunderbird-221909,Thunderbird-247644,DUPLICATE,links in messages do not open browser,If Thunderbird has more then one profile Firefox cant be started by clicking a hyperlink,1,1,1
47,Thunderbird-222049,Thunderbird-386908,DUPLICATE,taskOverlay.xul  should include chrome://communicator/locale/tasksOverlay.dtd,remove xpfe/communicator from Thunderbird build,0,1,1
48,Thunderbird-222231,Thunderbird-349763,DUPLICATE,Option on what happens after the delete buton was pressed.,When sorted in descending order; select after delete should move up,0,1,1
49,Thunderbird-222270,Thunderbird-222271,DUPLICATE,High-ASCII characters are rendered invisible when using UTF-8,,0,0,1
50,Thunderbird-222378,Thunderbird-250248,DUPLICATE,Frustrating tabbing behavior,,0,0,1
51,Thunderbird-222405,Thunderbird-243075,DUPLICATE,New view mode for message list: hide deleted,Deleted messages (IMAP mode) cannot be hidden from the main view,1,1,1
52,Thunderbird-222496,Thunderbird-224197,DUPLICATE,Mail client hangs after entering wrong newsgroup password,NNTP error causes thunderbird to hang,0,1,1
53,Thunderbird-222563,Thunderbird-225574,DUPLICATE,Choose Helper Application dialog only allows selecting files; not applications,,0,0,1
54,Thunderbird-222752,Thunderbird-262866,DUPLICATE,Attachment name conflict handling with drive letters,,0,0,1
55,Thunderbird-223073,Thunderbird-257885,DUPLICATE,mark as read menu: inconsistent check state/action with multiple messages selected,Setting a Flag/Star with the context menu causes the Mark|Flagged checkmark to persist incorrectly,1,1,1
56,Thunderbird-223341,Thunderbird-253964,DUPLICATE,UI for moving a message uses too many submenus,,0,0,1
57,Thunderbird-223381,Thunderbird-303799,DUPLICATE,A button for sending and receiving all mail,,0,0,1
58,Thunderbird-223865,Thunderbird-225564,DUPLICATE,Cannot sort by spam status in message list pane,Cannot sort messages by junk status,1,1,1
59,Thunderbird-224671,Thunderbird-232452,DUPLICATE,Offline: no popup when starting Thunderbird with Unsent messages,,0,0,1
60,Thunderbird-224802,Thunderbird-230423,DUPLICATE,Sometimes entire mail message is bold,,0,0,1
61,Thunderbird-225494,Thunderbird-228484,DUPLICATE,crash or fail to open compose dialogue when set as default mail client for OS X 10.3 (panther),clicking mailto: link crashes Thunderbird on Mac OS X [@ AddExtraWindowsToGroup],1,1,1
62,Thunderbird-225512,Thunderbird-249195,DUPLICATE,Displays no more messages in preview or opened mail window. doesnt load folders anymore.,,0,0,1
63,Thunderbird-225725,Thunderbird-226071,DUPLICATE,Attempt to open URL gives error alert,,0,0,1
64,Thunderbird-226175,Thunderbird-247958,DUPLICATE,wrong cyrillic encoding if no russian characters in sending message,,0,0,1
65,Thunderbird-226303,Thunderbird-238583,DUPLICATE,allow multiple mail/news accounts with same server/user and different port numbers,,0,0,1
66,Thunderbird-226800,Thunderbird-245430,DUPLICATE,Building thunderbird with    --enable-static --disable-shared   fails on the final link,Investigate static build version of thunderbird,1,1,1
67,Thunderbird-227188,Thunderbird-230108,DUPLICATE,Error message when deleting mail account,,0,0,1
68,Thunderbird-227319,Thunderbird-257115,DUPLICATE,want: show text email as text; html email as html.,Selectable Alt HTML/Text on a per message,1,1,1
69,Thunderbird-227482,Thunderbird-232453,DUPLICATE,ldap filter doesnt work in address book but work in mail composer,,0,0,1
70,Thunderbird-227560,Thunderbird-231303,DUPLICATE,Unable to use plaintext-only authentication with IMAP (Server has broken CRAM MD5 Support),,0,0,1
71,Thunderbird-227601,Thunderbird-235666,DUPLICATE,previous button not working in view message window,Next and Previous buttons should work on read messages,0,1,1
72,Thunderbird-227643,Thunderbird-256582,DUPLICATE,Message Filters window does not allow displaying messages alphabetically,,0,0,1
73,Thunderbird-227662,Thunderbird-245196,DUPLICATE,Use different quote level colors,add color to quoted message parts,1,1,1
74,Thunderbird-227883,Thunderbird-243044,DUPLICATE,Aqua UI Improvements,Tab UI not standard for Mac OS X Panther,1,1,1
75,Thunderbird-227890,Thunderbird-241855,DUPLICATE,The New Account Setup Wizard (Account Wizard) has no cancel button.,,0,0,1
76,Thunderbird-227915,Thunderbird-239456,DUPLICATE,Junk mail filters do not automatically run when copies of sent mails are placed in the inbox,,0,0,1
77,Thunderbird-228034,Thunderbird-249593,DUPLICATE,unable to launch TB 0.4 on win NT 4: can not find entrypoint of procedure CopyStgMedium in dll urlmon.dll,,0,0,1
78,Thunderbird-228112,Thunderbird-252352,DUPLICATE,No way to select part of Subject or sender contains box with mouse,cannot position caret in search bar text with mouse; selects all on click,1,1,1
79,Thunderbird-228115,Thunderbird-228116,DUPLICATE,Thunderbird hangs on launch locking up OS 10.3 Panther; an upgrade install done today,,0,0,1
80,Thunderbird-228235,Thunderbird-230108,DUPLICATE,When I delete an account; it is deleted; but an error message appears saying that the account was not deleted.,,0,0,1
81,Thunderbird-228344,Thunderbird-230055,DUPLICATE,Some IMAP folders not displayed,,0,0,1
82,Thunderbird-228410,Thunderbird-440794,DUPLICATE,Feature Request:  Option to move send message progress to status bar,,0,0,1
83,Thunderbird-228787,Thunderbird-229122,DUPLICATE,Escapes && and > Operators when Sending Javascript,,0,0,1
84,Thunderbird-229868,Thunderbird-232869,DUPLICATE,Problem downloading messages with multiple email accounts,,0,0,1
85,Thunderbird-229942,Thunderbird-359134,DUPLICATE,Automatic mail check brings up dial-up connection dialog when disconnected,Integrate with neckos automatic online/offline management,0,1,1
86,Thunderbird-230384,Thunderbird-244325,DUPLICATE,It should be easier to search the message body from the front end window,Add a modifier box to the quick search bar,0,1,1
87,Thunderbird-230602,Thunderbird-239106,DUPLICATE,Use Pinstripe theme for Thunderbird,Land Pinstripe for Thunderbird,1,1,1
88,Thunderbird-230757,Thunderbird-235762,DUPLICATE,Incorrect SMTP sent when sending from non-default SMTP,,0,0,1
89,Thunderbird-230803,Thunderbird-230804,DUPLICATE,Cant display the number of total emails into a folder in parenthesis aside the folder itself; in the left panel,,0,0,1
90,Thunderbird-230862,Thunderbird-238596,DUPLICATE,Block spam by requesting senders confirmation.,Integrate a Challenge/Response Spam Block in to Thunderbird,0,1,1
91,Thunderbird-231261,Thunderbird-239131,DUPLICATE,RFE:  Lockout with Master Password Authentication,Thunderbird should use the new password manager,1,0,1
92,Thunderbird-231520,Thunderbird-242614,DUPLICATE,LDAP contacts list not refreshed,LDAP address do not show up in contact window when composing e-mail,0,1,1
93,Thunderbird-231583,Thunderbird-247313,DUPLICATE,<!--[if !supportEmptyParas]--> <!--[endif]--> visible in email sent from Thunderbird to Outlook Express,,0,0,1
94,Thunderbird-231680,Thunderbird-270871,DUPLICATE,using RightClick -> Copyto does not show newly created Sub-Sub-Folders,,0,0,1
95,Thunderbird-231696,Thunderbird-231784,DUPLICATE,Cant paste text with middle mouse button in compose window,Platform specific prefs in Thunderbird are missing?,0,1,1
96,Thunderbird-231929,Thunderbird-234449,DUPLICATE,Cannot forward (inline) TIF attachment,,0,0,1
97,Thunderbird-232753,Thunderbird-249741,DUPLICATE,roll getmess.xpi extension into official build,Add back Get Mail Drop Down Listing Each Mail Account,1,1,1
98,Thunderbird-232859,Thunderbird-234665,DUPLICATE,Delete button toggles delete status (IMAP account),Delete button should re-text to Undelete when a deleted message is selected,1,1,1
99,Thunderbird-232923,Thunderbird-236239,DUPLICATE,Microsoft Word documents incorrectly encoded,Some attachments are encoded as appledouble [text.txt; word.doc] Cant send/receive msword .doc attachment: null byte in message; appledouble error copying to sent folder,0,1,1
100,Thunderbird-233680,Thunderbird-235159,DUPLICATE,attachment not imported from Outlook 2003,,0,0,1
101,Thunderbird-233982,Thunderbird-235223,DUPLICATE,Cursor wont move forward after pressing Spacebar in some situations,,0,0,1
102,Thunderbird-234004,Thunderbird-239473,DUPLICATE,Crash on exit if Empty Trash on Exit is checked.,,0,0,1
103,Thunderbird-234117,Thunderbird-263546,DUPLICATE,javascript link opens a window of the (non-default) browser,Security risk: TB uses IE to open javascript pop-up in news-feed items,0,1,1
104,Thunderbird-234222,Thunderbird-272709,DUPLICATE,Message view does not allow view of flagged mail,,0,0,1
105,Thunderbird-234362,Thunderbird-234910,DUPLICATE,Error closing TB after installing extension,,0,0,1
106,Thunderbird-234422,Thunderbird-558931,DUPLICATE,Autocomplete should match all parts of strings; not just beginning,,0,0,1
107,Thunderbird-234431,Thunderbird-342576,DUPLICATE,In context menu for tagging message; visually show colors for each tag,UI Work for Adding Tags to Messages,1,1,1
108,Thunderbird-234447,Thunderbird-254474,DUPLICATE,Message views for Body dont work,Look into the Message Body Quick Search Critieria for IMAP users,1,1,1
109,Thunderbird-234584,Thunderbird-234585,DUPLICATE,Create a thing that download only the desired message that is in the server.,Create a thing that download only the desired message that is in the server.,1,1,1
110,Thunderbird-234698,Thunderbird-262300,DUPLICATE,reply_on_top preference not getting set for all identities when manipulated from account settings UI,Composition & Addressing and Advanced Account Settings should be handled by Identity Manager,0,1,1
111,Thunderbird-234706,Thunderbird-253298,DUPLICATE,Messages marked as read when filter moves them,,0,0,1
112,Thunderbird-234719,Thunderbird-237470,DUPLICATE,New filters not saved if filters window open and Thunderbird exits with Control-Q,,0,0,1
113,Thunderbird-235642,Thunderbird-254399,DUPLICATE,segfault when opening Calendar from Tools menu,,0,0,1
114,Thunderbird-236704,Thunderbird-245098,DUPLICATE,Thunderbird under Linux deletes messages from POP3 server even with Leave Messages on Server checked,,0,0,1
115,Thunderbird-237476,Thunderbird-258077,DUPLICATE,pop3 login broken. Always replies Mail server responded: Bad authentication,TB will not authenticate with POP3 server -since 20040824,0,1,1
116,Thunderbird-237577,Thunderbird-265572,DUPLICATE,Save all action on attachements doesnt work properly,Save all will not save to root directory of a drive,1,1,1
117,Thunderbird-238060,Thunderbird-328795,DUPLICATE,enable type ahead find,Convert Thunderbird to use typeahead find,1,1,1
118,Thunderbird-238074,Thunderbird-283216,DUPLICATE,Add acertificate validation management dialog for CRL and OSCP,Add CRL and OCSP Support To Thunderbird,1,1,1
119,Thunderbird-238100,Thunderbird-486954,DUPLICATE,Standalone Message Window does not close/advance to next message on IMAP Mark as Deleted Delete,,0,0,1
120,Thunderbird-238110,Thunderbird-256688,DUPLICATE,Option to add/delete/group message fields (Sender; Recipient; Subject; Date; etc.),,0,0,1
121,Thunderbird-238567,Thunderbird-245532,DUPLICATE,Thunderbird Cannot Steal Back mailto Handling From Outlook,Thunderbird sometimes doesnt recognize that it is no longer the default mail client,1,1,1
122,Thunderbird-238692,Thunderbird-239616,DUPLICATE,Stop button stops working when retrieving mail.,,0,0,1
123,Thunderbird-238789,Thunderbird-311292,DUPLICATE,Opening attachments should not also save copy to desktop,,0,0,1
124,Thunderbird-238972,Thunderbird-257942,DUPLICATE,should have extensive/detailed download status window,,0,0,1
125,Thunderbird-239027,Thunderbird-244209,DUPLICATE,offline compact folders size does not stick,Offline Settings > KB value not be stored for Compact folders if it will save over ....,1,1,1
126,Thunderbird-239134,Thunderbird-239311,DUPLICATE,Thunderbird does not open a url when clicked; instead it saves a copy and opens it locally,URL not opened remotely; instead its downloaded and opened locally,1,1,1
127,Thunderbird-239450,Thunderbird-324882,DUPLICATE,Alt+s Keystroke Should Send Email,,0,0,1
128,Thunderbird-239685,Thunderbird-241212,DUPLICATE,non accessible attachments in .eml,,0,0,1
129,Thunderbird-239782,Thunderbird-534853,DUPLICATE,Auto-mark as read when replying,,0,0,1
130,Thunderbird-239995,Thunderbird-243832,DUPLICATE,Filter: delete and mark as read dont work together,,0,0,1
131,Thunderbird-240168,Thunderbird-241202,DUPLICATE,Compose windows clips the subject line when stretching the message text field,FormatToolbar overlaps MsgHeadersToolbar,1,1,1
132,Thunderbird-240189,Thunderbird-273008,DUPLICATE,add option to configure default paste behavior,Paste without formatting preference or at least have an easy keybinding,1,1,1
133,Thunderbird-240608,Thunderbird-243504,DUPLICATE,pdf file with long name that is attached to e-mail will not open,filename of attachment is truncated at the first # (numbersign) or ; (semicolon),0,1,1
134,Thunderbird-240825,Thunderbird-241066,DUPLICATE,[OSX;MOZILLA_1_7_BRANCH]: Print Preview is blank and is displayed.,Remove Print Preview from contextual and Print Toolbar icon menu on Mac OS X,1,1,1
135,Thunderbird-241001,Thunderbird-254386,DUPLICATE,Cannot delete message,,0,0,1
136,Thunderbird-241159,Thunderbird-372206,DUPLICATE,missing horizontal scrollbar in left-pane folder-tree,,0,0,1
137,Thunderbird-241420,Thunderbird-248080,DUPLICATE,Copying sent message to IMAP inbox creates new subfolder called INBOX,,0,0,1
138,Thunderbird-241570,Thunderbird-245741,DUPLICATE,2 accts in left pane; one acct has sexy new icons; other acct has ugly old mozilla icons for folders.,Re-use qute artwork for shared imap folder icons,1,1,1
139,Thunderbird-241763,Thunderbird-251279,DUPLICATE,Email tooltip when headers completely collapsed is not working,No tooltip for From: in collapsed/brief header if sender isnt in Address Book,1,1,1
140,Thunderbird-241986,Thunderbird-291145,DUPLICATE,Signed and Encrypted messages not prominantly displayed.,,0,0,1
141,Thunderbird-242232,Thunderbird-318697,DUPLICATE,Message lists displayed before password is entered; should not be displayed to prevent snooping.,(Master) Password should protect / prevent access to mail when starting thunderbird,0,1,1
142,Thunderbird-242255,Thunderbird-252056,DUPLICATE,Thunderbird needs to register as default handler of mailto protocols,Thunderbird should set itself as default mail/news client on GNOME,0,1,1
143,Thunderbird-242474,Thunderbird-282097,DUPLICATE,Thunderbird doesnt respect ~/Library/KeyBindings/DefaultKeyBinding.dict,,0,0,1
144,Thunderbird-242477,Thunderbird-243880,DUPLICATE,Thunderbird installer doesnt like Mozilla running,,0,0,1
145,Thunderbird-242514,Thunderbird-242684,DUPLICATE,Thunderbird 0.6 now starts up asking about Unsent messages,,0,0,1
146,Thunderbird-242536,Thunderbird-245552,DUPLICATE,when composing mail; the View->Character encoding menu and the Options->Languages - Outgoing mail combobox is empty,default character encoding option for outgoing mail is unusable,1,1,1
147,Thunderbird-242608,Thunderbird-256688,DUPLICATE,Add notion of groups to the message list pane,,0,0,1
148,Thunderbird-242625,Thunderbird-243307,DUPLICATE,Get rid of the clear button in the quick search bar,remove the clear button in the mail quick search and addressbook quick search,1,1,1
149,Thunderbird-242631,Thunderbird-372322,DUPLICATE,Drag and drop of attachments place file in the wrong place (saves to parent folder),Attachments dropped into the wrong folder when using Drag and Drop,1,1,1
150,Thunderbird-242723,Thunderbird-242864,DUPLICATE,Mac delete key disabled by toolbar popup menu oddity,Delete key does not delete messages on MAC,1,1,1
151,Thunderbird-242860,Thunderbird-716551,DUPLICATE,Create filter from message on List-id header,,0,0,1
152,Thunderbird-242867,Thunderbird-342242,DUPLICATE,Outlook express style auto-configuration function,,0,0,1
153,Thunderbird-242918,Thunderbird-265393,DUPLICATE,Displays garbage after changing View - Layout,,0,0,1
154,Thunderbird-242936,Thunderbird-245741,DUPLICATE,Shared inbox uses Netscape 4 icon,Re-use qute artwork for shared imap folder icons,1,1,1
155,Thunderbird-243189,Thunderbird-243203,DUPLICATE,crash when scrolling up and down the email addresses in compose new mail,,0,0,1
156,Thunderbird-243289,Thunderbird-249741,DUPLICATE,The option to get all messages (from all e-mail accounts),Add back Get Mail Drop Down Listing Each Mail Account,1,1,1
157,Thunderbird-243496,Thunderbird-387421,DUPLICATE,Ability to query server authentication capabilities,probe mail server abilities on account creation (auto-detect SSL/TLS),1,1,1
158,Thunderbird-243548,Thunderbird-249195,DUPLICATE,IMAP Attachment not fully downloaded,,0,0,1
159,Thunderbird-243612,Thunderbird-244209,DUPLICATE,Offline extension numeric compress threshold not retained,Offline Settings > KB value not be stored for Compact folders if it will save over ....,1,1,1
160,Thunderbird-243700,Thunderbird-243701,DUPLICATE,Thunderbird freezes / crashes after inactivity,,0,0,1
161,Thunderbird-244031,Thunderbird-254637,DUPLICATE,Headers missing from displayed message,,0,0,1
162,Thunderbird-244331,Thunderbird-272945,DUPLICATE,scroll bar does not match reality,,0,0,1
163,Thunderbird-244361,Thunderbird-250070,DUPLICATE,Newsgroups selecting mark red with out going into the groups comes back,,0,0,1
164,Thunderbird-244476,Thunderbird-473534,DUPLICATE,A display becomes inaccurate when the separator in a Compose window is contracted.,,0,0,1
165,Thunderbird-244501,Thunderbird-256626,DUPLICATE,crash if i get mail for all mail accounts: Float Invalid Operation [@ nsViewManager::DispatchEvent],,0,0,1
166,Thunderbird-244674,Thunderbird-280522,DUPLICATE,Long subjects lead to scrambled Windowtitle; possible unchecked sprintf ?,,0,0,1
167,Thunderbird-244942,Thunderbird-245098,DUPLICATE,Mails are deleted from POP3 server with leave messages on server enabled,,0,0,1
168,Thunderbird-245235,Thunderbird-256103,DUPLICATE,version 0.6+ (20040601) Installer Error,,0,0,1
169,Thunderbird-245265,Thunderbird-255554,DUPLICATE,search box; it works but a few seconds later auto clears!,,0,0,1
170,Thunderbird-245340,Thunderbird-382272,DUPLICATE,Change font for all Language Groups s at once,,0,0,1
171,Thunderbird-245352,Thunderbird-245353,DUPLICATE,Crash when I reload the page that is linked to the DOM Inspector; and then click the Inspector,,0,0,1
172,Thunderbird-245482,Thunderbird-245552,DUPLICATE,Compose new message character encoding submenu empty,default character encoding option for outgoing mail is unusable,0,1,1
173,Thunderbird-245865,Thunderbird-248814,DUPLICATE,Disabled Customize... context menu entry after closing customize dialog,Customize dialog cant be reopened from composition and address book windows,0,1,1
174,Thunderbird-245913,Thunderbird-290063,DUPLICATE,Attachments occasionally not seen on IMAP server,,0,0,1
175,Thunderbird-246023,Thunderbird-254779,DUPLICATE,Way to persist / save message filters so that in new setup I can import them,Export/Import of mailfilter rules,0,1,1
176,Thunderbird-246056,Thunderbird-298366,DUPLICATE,wish list  - ability to view mail and calender in the same window,,0,0,1
177,Thunderbird-246238,Thunderbird-257704,DUPLICATE,Resizing the panes causes view to jump back up to selected folder or message,,0,0,1
178,Thunderbird-246291,Thunderbird-249240,DUPLICATE,password manager fails to re-prompt for password; causes lock-out when password is changed/disabled (imap),,0,0,1
179,Thunderbird-246542,Thunderbird-249240,DUPLICATE,Thunderbird doesnt prompt for a password,,0,0,1
180,Thunderbird-246559,Thunderbird-318364,DUPLICATE,Personal Sub-Address Books Limited to 15 Entries,,0,0,1
181,Thunderbird-246791,Thunderbird-250744,DUPLICATE,Installer creates unwanted empty directory in start menu,shortcuts/icons for desktop/quick launch/start menu (empty folder) are created even if unchecked during installation,1,1,1
182,Thunderbird-246794,Thunderbird-260034,DUPLICATE,with non-ascii user name; cant send mail due to temp dir name mangling,Cannot send mail if temporary directory contains non-ascii characters,1,1,1
183,Thunderbird-246994,Thunderbird-322628,DUPLICATE,Need a new extension wrapper for the palm sync extension,Palm Sync Build Changes to automate build and install in profile extensions,0,1,1
184,Thunderbird-246995,Thunderbird-387247,DUPLICATE,Switch to toolkit printUtils functions,,0,0,1
185,Thunderbird-247171,Thunderbird-247207,DUPLICATE,Ugly placeholder background in Extension Manager,,0,0,1
186,Thunderbird-247267,Thunderbird-262772,DUPLICATE,Message Compose Window will ask confirmation then closed without any keyboard input,Compose window asks whether I want to save my message when I just open and directly close it (first time only),1,1,1
187,Thunderbird-247367,Thunderbird-247377,DUPLICATE,Unable to start TB 0.7 when user profile path contains an accent.,,0,0,1
188,Thunderbird-247407,Thunderbird-250004,DUPLICATE,cant get to email contents of subfolder on imap server,,0,0,1
189,Thunderbird-247661,Thunderbird-281417,DUPLICATE,Get mail button dont work - pop,,0,0,1
190,Thunderbird-248561,Thunderbird-711016,DUPLICATE,No error message and no file saved when save path is long enough,,0,0,1
191,Thunderbird-248765,Thunderbird-248767,DUPLICATE,Click getmailPOP3 server with,,0,0,1
192,Thunderbird-248957,Thunderbird-260034,DUPLICATE,Cannot save to temporary directory,Cannot send mail if temporary directory contains non-ascii characters,0,1,1
193,Thunderbird-249106,Thunderbird-359136,DUPLICATE,[RFE] Ask to send unsent messages when closing,,0,0,1
194,Thunderbird-249304,Thunderbird-278254,DUPLICATE,Bad interpretation of some links,,0,0,1
195,Thunderbird-249560,Thunderbird-254199,DUPLICATE,thunderbird crashing during search of emails [@ 0x00000000 - nsMsgQuoteListener::Release ],mail crashes after changing criteria when searching,0,1,1
196,Thunderbird-249626,Thunderbird-254519,DUPLICATE,RFC 2047 encoded To personal name with commas incorrectly interpreted,,0,0,1
197,Thunderbird-249808,Thunderbird-262319,DUPLICATE,Wrong sorting of threads (newsgroups),,0,0,1
198,Thunderbird-250047,Thunderbird-253527,DUPLICATE,Import of Netscape 4.x mail into Thunderbird fails,Import  Wizard hangs while importing from Communicator 4.x  (Migration works; Its _import_ that fails),1,1,1
199,Thunderbird-250114,Thunderbird-372080,DUPLICATE,add shrink to fit / automatic image resizing support for image attachment display,,0,0,1
200,Thunderbird-250369,Thunderbird-260076,DUPLICATE,Sometimes no new mail notification,No new mail notification icon when using global inbox and filters,1,1,1
201,Thunderbird-250492,Thunderbird-261930,DUPLICATE,Spell checker ignore first letter of word,,0,0,1
202,Thunderbird-250709,Thunderbird-258614,DUPLICATE,On mail reply the senders email information is lost,,0,0,1
203,Thunderbird-250931,Thunderbird-275131,DUPLICATE,thunderbird enables cookies by default,,0,0,1
204,Thunderbird-250964,Thunderbird-251371,DUPLICATE,Send unsent messages failed after restarting Thunderbird,,0,0,1
205,Thunderbird-250965,Thunderbird-262772,DUPLICATE,Closing Empty Compose Window Prompts to Save,Compose window asks whether I want to save my message when I just open and directly close it (first time only),1,1,1
206,Thunderbird-251190,Thunderbird-259996,DUPLICATE,Saved passwords accesible without any User identification,,0,0,1
207,Thunderbird-251908,Thunderbird-254589,DUPLICATE,messages not marked read (when required) on moving them with a filter,,0,0,1
208,Thunderbird-252080,Thunderbird-259996,DUPLICATE,Anyone near my computer can see my passwords in five clicks.,,0,0,1
209,Thunderbird-252442,Thunderbird-254128,DUPLICATE,Advanced ordering by several columns e.g. date + status in mail list window,Advanced sorting by multiple criteria,1,1,1
