,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
40,Core-580,Core-581,FIXED,CSS !important doesnt work,CSS must have fonts cursive and fantasy arent supported,1,0,1
41,Core-582,Core-585,FIXED,{css1} Monospace font inside a serif div doesnt work,line-height property not supported,1,1,1
42,Core-585,Core-588,FIXED,line-height property not supported,{feature} [TEXT] Full justification of text doesnt work,0,0,1
43,Core-588,Core-589,FIXED,{feature} [TEXT] Full justification of text doesnt work,Mixed style lists arent counted properly,0,0,1
44,Core-589,Core-590,FIXED,Mixed style lists arent counted properly,List items dont support images as bullets,0,0,1
45,Core-590,Core-592,FIXED,List items dont support images as bullets,NGLayout crashes when loading this URL,0,0,1
46,Core-592,Core-593,FIXED,NGLayout crashes when loading this URL,Forms with only one text field should submit on enter,0,1,1
47,Core-593,Core-594,FIXED,Forms with only one text field should submit on enter,Raptor Crashes whenever a form is submitted,1,1,1
48,Core-594,Core-596,FIXED,Raptor Crashes whenever a form is submitted,NGLayout crashes on this URL,0,1,1
49,Core-596,Core-597,FIXED,NGLayout crashes on this URL,PageDown/PageUp key presses should scroll document,0,1,1
50,Core-598,Core-599,FIXED,Raptor hangs at www.cbs.com,ss:FTP directories not displaying,0,1,1
51,Core-602,Core-603,FIXED,Frames marginwidth and marginheight not implemented yet,script src= doesnt work,0,1,1
52,Core-604,Core-605,FIXED,Viewer Crashes in form element,text appears in wrong place in doc,0,0,1
53,Core-605,Core-607,FIXED,text appears in wrong place in doc,frameborder & border not yet implemented in <frameset>,0,1,1
54,Core-607,Core-608,FIXED,frameborder & border not yet implemented in <frameset>,not implemented - frame borders responsive to mouse,1,1,1
55,Core-608,Core-609,FIXED,not implemented - frame borders responsive to mouse,Links dont work due to new selection code,0,0,1
56,Core-609,Core-610,FIXED,Links dont work due to new selection code,Editor mode and JS console need to move out of debug-only code,0,0,1
57,Core-610,Core-611,FIXED,Editor mode and JS console need to move out of debug-only code,Clicking on links do not work.,0,1,1
58,Core-611,Core-612,FIXED,Clicking on links do not work.,Selection cursor appears when clicking on a link,1,1,1
59,Core-612,Core-613,FIXED,Selection cursor appears when clicking on a link,ss:hitting submit button causes re-entrancy crash,1,0,1
60,Core-613,Core-617,FIXED,ss:hitting submit button causes re-entrancy crash,Crash in Dispatch event when switch documents,1,0,1
61,Core-617,Core-618,FIXED,Crash in Dispatch event when switch documents,row background painting not backwards compatible,0,1,1
62,Core-618,Core-619,FIXED,row background painting not backwards compatible,table layout broken with nscoord-width columns and colspans,0,0,1
63,Core-619,Core-620,FIXED,table layout broken with nscoord-width columns and colspans,images with no width attribute in tables dont work well,1,1,1
64,Core-620,Core-621,FIXED,images with no width attribute in tables dont work well,a document that ends in text doesnt layout properly,0,0,1
65,Core-621,Core-622,FIXED,a document that ends in text doesnt layout properly,propagation error for tables,0,1,1
66,Core-622,Core-623,FIXED,propagation error for tables,table assertion triggered when maxElementSize > desiredSize,1,1,1
67,Core-623,Core-624,FIXED,table assertion triggered when maxElementSize > desiredSize,child frames border settings override parents,0,1,1
68,Core-624,Core-625,WONTFIX,child frames border settings override parents,floating image inteferes with painting (layer involved),0,1,1
69,Core-625,Core-627,FIXED,floating image inteferes with painting (layer involved),floating table problems,1,1,1
70,Core-627,Core-628,FIXED,floating table problems,floating image problems,1,1,1
71,Core-628,Core-629,FIXED,floating image problems,parser bug; illegal table not handled right,1,1,1
72,Core-630,Core-632,FIXED,parser bug; <center> tags in table not handled correctly,Select All does turn on selection display selected,0,1,1
73,Core-632,Core-633,FIXED,Select All does turn on selection display selected,The initial shift click in window crashes the viewer,0,1,1
74,Core-633,Core-635,FIXED,The initial shift click in window crashes the viewer,BODY attributes marginwidth & marginheight not supported,0,1,1
75,Core-635,Core-636,FIXED,BODY attributes marginwidth & marginheight not supported,too much vertical space in table cells,0,1,1
76,Core-636,Core-637,FIXED,too much vertical space in table cells,tables do not yet support percent height attributes,0,0,1
77,Core-637,Core-638,FIXED,tables do not yet support percent height attributes,floating image align=right messes up table layout,0,1,1
78,Core-638,Core-639,FIXED,floating image align=right messes up table layout,we need minimization notifications,0,0,1
79,Core-639,Core-640,WONTFIX,we need minimization notifications,floating table display error,0,1,1
80,Core-640,Core-641,FIXED,floating table display error,table height attribute doesnt work,0,1,1
81,Core-642,Core-644,FIXED,text field widget is wrong size; font,Checking on named anchors (#foo) in page forces reload,0,0,1
82,Core-644,Core-645,FIXED,Checking on named anchors (#foo) in page forces reload,Crash in dom/js when clicking on links with js in framesets,0,1,1
83,Core-645,Core-646,FIXED,Crash in dom/js when clicking on links with js in framesets,<noscript> tag not respected,0,0,1
84,Core-646,Core-647,FIXED,<noscript> tag not respected,mismatched style tags in nested tables closes outer table prematurely,0,0,1
85,Core-647,Core-648,FIXED,mismatched style tags in nested tables closes outer table prematurely,vertical space incorrect inside a <font> tag,0,1,1
86,Core-648,Core-649,FIXED,vertical space incorrect inside a <font> tag,vertical centering,0,0,1
87,Core-649,Core-650,FIXED,vertical centering,resizing window horiz. changes table layout incorrectly,1,1,1
88,Core-650,Core-651,FIXED,resizing window horiz. changes table layout incorrectly,garbage form buttons,0,1,1
89,Core-651,Core-652,FIXED,garbage form buttons,Server Side Image Maps Do Not Work,1,1,1
90,Core-652,Core-655,FIXED,Server Side Image Maps Do Not Work,<DT> in <TD>,0,1,1
91,Core-655,Core-656,FIXED,<DT> in <TD>,Selection draw incorrectly at beginning of line,0,1,1
92,Core-656,Core-657,FIXED,Selection draw incorrectly at beginning of line,percent-width cells in auto-width tables dont work,0,1,1
93,Core-657,Core-658,FIXED,percent-width cells in auto-width tables dont work,Copying HTML to AIM does not work under windows 95/NT,0,1,1
94,Core-658,Core-660,FIXED,Copying HTML to AIM does not work under windows 95/NT,Javascript loaded images get drawn twice,0,1,1
95,Core-660,Core-661,FIXED,Javascript loaded images get drawn twice,navigator.mimetypes array does not work (blocked on with(document)),0,0,1
96,Core-661,Core-662,FIXED,navigator.mimetypes array does not work (blocked on with(document)),too much whitespace between some elements on aol.com,0,0,1
97,Core-662,Core-663,FIXED,too much whitespace between some elements on aol.com,Resizing image in a floating table doesnt reflow text properly,1,1,1
98,Core-663,Core-664,FIXED,Resizing image in a floating table doesnt reflow text properly,Paragraphs with CSS margin attributes are corrupted,1,1,1
99,Core-664,Core-667,FIXED,Paragraphs with CSS margin attributes are corrupted,Missing <BODY> tag cause page not to load,1,1,1
100,Core-667,Core-668,FIXED,Missing <BODY> tag cause page not to load,image submit controls not responsive,0,1,1
101,Core-668,Core-670,FIXED,image submit controls not responsive,assert because we try to BalanceColumnWidths on a continuing frame,0,1,1
102,Core-670,Core-671,FIXED,assert because we try to BalanceColumnWidths on a continuing frame,layout incorrect in tables with 1 row and cells with colspans,1,1,1
103,Core-671,Core-674,FIXED,layout incorrect in tables with 1 row and cells with colspans,NGLayout crashes on link from this URL,0,1,1
104,Core-674,Core-675,FIXED,NGLayout crashes on link from this URL,%-width cells not layout out correctly,0,1,1
105,Core-675,Core-676,WONTFIX,%-width cells not layout out correctly,Purify Reports Leak of Form Object,0,0,1
106,Core-676,Core-677,FIXED,Purify Reports Leak of Form Object,Headings are positioned off the right edge of the page,0,0,1
107,Core-677,Core-678,FIXED,Headings are positioned off the right edge of the page,text/html and text/plain OBJECTs dont work,1,1,1
108,Core-678,Core-681,FIXED,text/html and text/plain OBJECTs dont work,ugly link parses incorrectly; source gets put into content,0,0,1
109,Core-681,Core-682,FIXED,ugly link parses incorrectly; source gets put into content,form elements with nbsp dont give back correct measurements,0,0,1
110,Core-682,Core-683,FIXED,form elements with nbsp dont give back correct measurements,parser complains about null tag on www.stocksite.com,0,1,1
111,Core-683,Core-684,FIXED,parser complains about null tag on www.stocksite.com,Image.setDOMAttribute(WIDTH;400); is broken,0,1,1
112,Core-684,Core-686,FIXED,Image.setDOMAttribute(WIDTH;400); is broken,reflow of tables doesnt reposition caption,0,1,1
113,Core-686,Core-687,FIXED,reflow of tables doesnt reposition caption,infinite loop,0,0,1
114,Core-687,Core-688,FIXED,infinite loop,crash destroying content when there is a font tag inside a select form element,0,1,1
115,Core-688,Core-689,FIXED,crash destroying content when there is a font tag inside a select form element,table alignment not quite right in constrained layout case,0,0,1
116,Core-689,Core-690,FIXED,table alignment not quite right in constrained layout case,Link text gets smushed into other text (bad spacing),0,1,1
117,Core-690,Core-691,FIXED,Link text gets smushed into other text (bad spacing),removeChild() causes crash,0,0,1
118,Core-691,Core-693,FIXED,removeChild() causes crash,Were parsing comments strangely inside a script tag,0,0,1
119,Core-693,Core-694,FIXED,Were parsing comments strangely inside a script tag,ALT text on images cant handle entities,0,0,1
120,Core-694,Core-695,FIXED,ALT text on images cant handle entities,Bottom and right borders of HRs are not visible,1,0,1
121,Core-695,Core-696,FIXED,Bottom and right borders of HRs are not visible,TR tags dont expose their ID attribute to DOM,1,1,1
122,Core-696,Core-697,FIXED,TR tags dont expose their ID attribute to DOM,Raptor build status displays incorrectly,0,1,1
123,Core-697,Core-699,FIXED,Raptor build status displays incorrectly,table layout not correct,0,1,1
124,Core-699,Core-700,FIXED,table layout not correct,cant draw unicode characters,0,1,1
125,Core-700,Core-701,FIXED,cant draw unicode characters,Multiple CSS classes arent implemented yet,0,0,1
126,Core-701,Core-702,FIXED,Multiple CSS classes arent implemented yet,vertical centering wrong in <p align=center>,0,0,1
127,Core-702,Core-703,FIXED,vertical centering wrong in <p align=center>,align=middle fails on <h1>,0,0,1
128,Core-703,Core-707,FIXED,align=middle fails on <h1>,CSS clear attribute not working,0,0,1
129,Core-707,Core-709,FIXED,CSS clear attribute not working,<TR ALIGN=center> Doesnt center cell data,0,1,1
130,Core-711,Core-714,WONTFIX,CSS color: statement ignored.,CSS: using the float property makes the page look scrambled,1,0,1
131,Core-714,Core-719,FIXED,CSS: using the float property makes the page look scrambled,TextTransform does not work on CSS for non-ASCII,1,1,1
132,Core-719,Core-722,FIXED,TextTransform does not work on CSS for non-ASCII,Problem with priority langage,0,1,1
133,Core-722,Core-727,WONTFIX,Problem with priority langage,[p4x] table layout problems,0,0,1
134,Core-727,Core-728,WONTFIX,[p4x] table layout problems,Resizing the window also resizes an absolutely-sized frame,0,0,1
135,Core-728,Core-737,FIXED,Resizing the window also resizes an absolutely-sized frame,file:/// url navigation and generated directory,0,0,1
136,Core-746,Core-747,FIXED,missing CSS styles,Bulleted list items eat anchors,0,1,1
137,Core-747,Core-751,FIXED,Bulleted list items eat anchors,GetPosition in nsTextFrame is slow,0,1,1
138,Core-751,Core-752,FIXED,GetPosition in nsTextFrame is slow,nsISelection needs to be XPCOMd,1,1,1
139,Core-752,Core-753,FIXED,nsISelection needs to be XPCOMd,Combined nsImage* & gfxImageFrame,0,0,1
140,Core-753,Core-756,FIXED,Combined nsImage* & gfxImageFrame,ABBR not handled correctly,0,0,1
141,Core-757,Core-758,FIXED,width property not properly enforced,Highlighting text in the viewer causes the app to crash,0,1,1
142,Core-758,Core-770,FIXED,Highlighting text in the viewer causes the app to crash,HTML entities dont work in DOM,0,1,1
143,Core-770,Core-773,WONTFIX,HTML entities dont work in DOM,Chunked decoding can get stuck in STRIP_CRLF state,0,1,1
144,Core-773,Core-775,FIXED,Chunked decoding can get stuck in STRIP_CRLF state,max-element-size not impacted by margins,0,1,1
145,Core-775,Core-779,FIXED,max-element-size not impacted by margins,Images not loading occasionally,0,0,1
146,Core-779,Core-785,WONTFIX,Images not loading occasionally,{sink} Handling framesets with bodies,0,1,1
147,Core-785,Core-786,FIXED,{sink} Handling framesets with bodies,Use of rowspan causes cursor to not change when over link; but link works,0,1,1
148,Core-786,Core-790,FIXED,Use of rowspan causes cursor to not change when over link; but link works,Mozilla crashes when looking history,0,0,1
149,Core-790,Core-794,WONTFIX,Mozilla crashes when looking history,Split alignment back into three buttons,0,0,1
150,Core-794,Core-796,WONTFIX,Split alignment back into three buttons,Table totally hosed,0,0,1
151,Core-796,Core-797,FIXED,Table totally hosed,OBJECT element alternate content is not displayed,1,1,1
152,Core-797,Core-802,FIXED,OBJECT element alternate content is not displayed,{list} bullets positioned strangely around floats,1,0,1
153,Core-802,Core-803,FIXED,{list} bullets positioned strangely around floats,Floaters Arent Resized Properly,1,0,1
154,Core-803,Core-805,FIXED,Floaters Arent Resized Properly,the dom leaks memory. alot.,0,1,1
155,Core-805,Core-807,FIXED,the dom leaks memory. alot.,em units dont work,0,0,1
156,Core-807,Core-808,FIXED,em units dont work,padding and borders dont work on HTML and BODY elements,0,0,1
157,Core-808,Core-809,FIXED,padding and borders dont work on HTML and BODY elements,block-level elements dont strech out to the right,0,0,1
158,Core-809,Core-810,FIXED,block-level elements dont strech out to the right,borders around elements eat their way into text,1,0,1
159,Core-811,Core-812,FIXED,default margin on DIV elements is non-zero,no left padding,1,1,1
160,Core-812,Core-813,FIXED,no left padding,element widths,0,1,1
161,Core-813,Core-814,FIXED,element widths,overlapping floating elements - no!,0,0,1
162,Core-814,Core-815,FIXED,overlapping floating elements - no!,We shouldnt process content inside <NOSCRIPT> tags,0,1,1
163,Core-815,Core-819,FIXED,We shouldnt process content inside <NOSCRIPT> tags,crashes on launch,0,0,1
164,Core-819,Core-823,WONTFIX,crashes on launch,LISTING and PRE tags need to eat the first newline,0,1,1
165,Core-823,Core-830,FIXED,LISTING and PRE tags need to eat the first newline,Crash in mozilla/layout/html/base/src/nsBlockFrame.cpp,0,0,1
166,Core-830,Core-839,FIXED,Crash in mozilla/layout/html/base/src/nsBlockFrame.cpp,border widths can be negative,0,0,1
167,Core-839,Core-841,FIXED,border widths can be negative,[PP]changing visited link color crashes Mozilla,0,1,1
168,Core-841,Core-844,WONTFIX,[PP]changing visited link color crashes Mozilla,whitespace at the end of text shouldnt be underlined,0,1,1
169,Core-844,Core-845,FIXED,whitespace at the end of text shouldnt be underlined,CSS Parser ignoring first declaration in STYLE element surrounded by comments,0,1,1
170,Core-845,Core-847,FIXED,CSS Parser ignoring first declaration in STYLE element surrounded by comments,IID collision in nsIConnectionPoint,0,0,1
171,Core-847,Core-850,FIXED,IID collision in nsIConnectionPoint,CSS Universal Selector should be supported,0,0,1
172,Core-850,Core-853,FIXED,CSS Universal Selector should be supported,padding-left property doesnt work,0,1,1
173,Core-853,Core-854,FIXED,padding-left property doesnt work,{sink} content sink needs to support nested incremental reflow,0,0,1
174,Core-854,Core-857,FIXED,{sink} content sink needs to support nested incremental reflow,<ins> and <del> tag parsed incorrectly,0,0,1
175,Core-857,Core-858,FIXED,<ins> and <del> tag parsed incorrectly,[Feature] JavaScript auto-disable per-domain RFE,0,1,1
176,Core-858,Core-859,FIXED,[Feature] JavaScript auto-disable per-domain RFE,crash with LI in table,0,1,1
177,Core-859,Core-861,FIXED,crash with LI in table,CSS parser eats style rule after malformed rule,0,1,1
178,Core-861,Core-862,FIXED,CSS parser eats style rule after malformed rule,resetting a form destroys a textarea prematurely,0,1,1
179,Core-862,Core-863,FIXED,resetting a form destroys a textarea prematurely,we dont support the hex notation for numeric character references,0,1,1
180,Core-863,Core-865,FIXED,we dont support the hex notation for numeric character references,[PP][NATIVE] textfield widgets have extra leading whitespace,0,1,1
181,Core-865,Core-866,WONTFIX,[PP][NATIVE] textfield widgets have extra leading whitespace,Cannot login to bugzilla using NGLayout,0,1,1
182,Core-866,Core-868,FIXED,Cannot login to bugzilla using NGLayout,Following link to webmail goes nowhere,0,1,1
183,Core-868,Core-875,FIXED,Following link to webmail goes nowhere,Bogus property is not defined errors,0,0,1
184,Core-875,Core-879,FIXED,Bogus property is not defined errors,BUILD: modules/libimg/src/png_png.cpp and configed --with-png,0,0,1
185,Core-879,Core-882,FIXED,BUILD: modules/libimg/src/png_png.cpp and configed --with-png,nsButton not initializing mRefCnt,0,0,1
186,Core-882,Core-889,FIXED,nsButton not initializing mRefCnt,parser not handling illegal content within table,0,0,1
187,Core-889,Core-904,FIXED,parser not handling illegal content within table,Implement repeating; prioritised timers on Mac,0,1,1
188,Core-904,Core-905,FIXED,Implement repeating; prioritised timers on Mac,nsFont embedded nsString object,0,1,1
189,Core-905,Core-907,FIXED,nsFont embedded nsString object,Too many Selector and SelectorList,0,1,1
190,Core-907,Core-908,FIXED,Too many Selector and SelectorList,Lots of temporary SupportsArrayImpl objects,1,1,1
191,Core-908,Core-910,FIXED,Lots of temporary SupportsArrayImpl objects,Leaking Bullet Frame,0,1,1
192,Core-910,Core-912,FIXED,Leaking Bullet Frame,we dont support background-position % values yet,0,1,1
193,Core-912,Core-916,FIXED,we dont support background-position % values yet,Incorrect handling of 8-bit characters,0,1,1
194,Core-916,Core-917,FIXED,Incorrect handling of 8-bit characters,A bug in the PNG parsing,0,1,1
195,Core-917,Core-920,FIXED,A bug in the PNG parsing,Problems with Plugins inside Layers in Navigator?,0,1,1
196,Core-920,Core-921,WONTFIX,Problems with Plugins inside Layers in Navigator?,BR tags must have zero height,0,1,1
197,Core-921,Core-922,FIXED,BR tags must have zero height,whitespace should not render,1,1,1
198,Core-922,Core-923,FIXED,whitespace should not render,<font> reporting wrong metrics to table - 0 maxElementSize,1,0,1
199,Core-923,Core-924,FIXED,<font> reporting wrong metrics to table - 0 maxElementSize,Crash after loading PNG test icon suite,0,1,1
200,Core-924,Core-925,FIXED,Crash after loading PNG test icon suite,floating tables dont float,0,0,1
201,Core-925,Core-926,FIXED,floating tables dont float,The style attribute with a CSS text-decoration value is numeric,0,1,1
202,Core-926,Core-927,FIXED,The style attribute with a CSS text-decoration value is numeric,crash in image group code,0,0,1
203,Core-927,Core-932,FIXED,crash in image group code,Ordered List marker - lower alpha is not displayed correctly,1,0,1
204,Core-932,Core-933,FIXED,Ordered List marker - lower alpha is not displayed correctly,Ordered List marker - lower roman is not displayed correctly,1,1,1
205,Core-933,Core-935,FIXED,Ordered List marker - lower roman is not displayed correctly,auto-closing DT/DD doesnt work,0,1,1
206,Core-937,Core-940,WONTFIX,Support MacBin encoding for FILE uploads in FORMs,window.location.href: URL doesnt load second file,0,0,1
207,Core-940,Core-942,FIXED,window.location.href: URL doesnt load second file,layout is incorrect on this page,0,0,1
208,Core-942,Core-944,FIXED,layout is incorrect on this page,FIELDSET and LEGEND dont work,0,0,1
209,Core-944,Core-945,FIXED,FIELDSET and LEGEND dont work,LABEL doesnt work,1,1,1
210,Core-945,Core-947,FIXED,LABEL doesnt work,Table cell content overrides cell borders,0,0,1
211,Core-947,Core-948,FIXED,Table cell content overrides cell borders,vertical margins should be collapse across generations,0,1,1
212,Core-948,Core-949,FIXED,vertical margins should be collapse across generations,margins should be transparent,1,1,1
213,Core-949,Core-954,FIXED,margins should be transparent,Percentage widths on text fields is not inherited properly,1,0,1
214,Core-954,Core-957,FIXED,Percentage widths on text fields is not inherited properly,BUTTON element not implemented,0,0,1
215,Core-957,Core-958,FIXED,BUTTON element not implemented,form element disabled attribute DOM wiring not implemented,1,1,1
216,Core-958,Core-959,FIXED,form element disabled attribute DOM wiring not implemented,[FEATURE] Accesskey attribute not implemented yet for XUL,0,0,1
217,Core-959,Core-960,FIXED,[FEATURE] Accesskey attribute not implemented yet for XUL,[FEATURE] window.onResize not implemented,1,0,1
218,Core-960,Core-961,FIXED,[FEATURE] window.onResize not implemented,[BLOCKER] Document dimensions not exposed to JS yet,0,0,1
219,Core-961,Core-963,FIXED,[BLOCKER] Document dimensions not exposed to JS yet,Table cells can overlap when shrinking window,0,0,1
220,Core-964,Core-965,WONTFIX,mozilla.exe - Application Error,Tables with border styles dont display properly,0,1,1
221,Core-965,Core-966,FIXED,Tables with border styles dont display properly,border: none creates a 5 pixel border,0,1,1
222,Core-966,Core-967,FIXED,border: none creates a 5 pixel border,crash opening page,0,1,1
223,Core-967,Core-968,FIXED,crash opening page,Viewer crashes when rendering the above url,0,1,1
224,Core-968,Core-969,FIXED,Viewer crashes when rendering the above url,[BLOCK] min-width; max-width and min/max-height properties buggy,0,1,1
225,Core-969,Core-971,FIXED,[BLOCK] min-width; max-width and min/max-height properties buggy,floating button not placed correctly,1,1,1
226,Core-972,Core-973,FIXED,[FONT MAC] CSS font-weight: all font weights show as either normal or bold,CSS font-size: small looks like normal font size,1,1,1
227,Core-973,Core-974,FIXED,CSS font-size: small looks like normal font size,CSS font-size: ex is showing as xxsmall ; any ex units are too small,1,1,1
228,Core-974,Core-975,FIXED,CSS font-size: ex is showing as xxsmall ; any ex units are too small,{css1} font-size: test for .5in is nearly an inch high,1,1,1
229,Core-975,Core-976,FIXED,{css1} font-size: test for .5in is nearly an inch high,{css1} font-size: test for 1cm font size is 1.5 cm high,1,1,1
230,Core-976,Core-985,FIXED,{css1} font-size: test for 1cm font size is 1.5 cm high,{perf} Performance problem with long directory listings,0,0,1
231,Core-985,Core-986,FIXED,{perf} Performance problem with long directory listings,Unable to go to last half of links on page,1,0,1
232,Core-987,Core-988,FIXED,background color for form elements is wrong,the bullets in front of some of the items are positioned oddly,0,1,1
233,Core-988,Core-989,FIXED,the bullets in front of some of the items are positioned oddly,crash in js form handling stuff...,0,1,1
234,Core-989,Core-990,FIXED,crash in js form handling stuff...,floaters in the box above the weather area are wrong,0,1,1
235,Core-990,Core-991,FIXED,floaters in the box above the weather area are wrong,[DOGFOOD][4.xP] font tags containing blocks are badly parsed,0,0,1
236,Core-991,Core-992,FIXED,[DOGFOOD][4.xP] font tags containing blocks are badly parsed,Contact (SM) is laying out wrong,0,0,1
237,Core-992,Core-993,FIXED,Contact (SM) is laying out wrong,Unhandled exception in jsapi,0,1,1
238,Core-993,Core-994,WONTFIX,Unhandled exception in jsapi,OPTGROUP not implemented yet,0,1,1
239,Core-994,Core-998,FIXED,OPTGROUP not implemented yet,table with iframe not rendering properly,0,1,1
240,Core-998,Core-999,FIXED,table with iframe not rendering properly,float does not work properly,0,1,1
241,Core-1004,Core-1005,FIXED,should support CSS2 system colors,Mozilla Crashes when there are pop up windows.,0,0,1
242,Core-1005,Core-1006,WONTFIX,Mozilla Crashes when there are pop up windows.,we dont support text-indent,0,1,1
243,Core-1006,Core-1010,FIXED,we dont support text-indent,Links in dont work inside rowspand cells,0,0,1
244,Core-1011,Core-1015,FIXED,news.com columns are getting mushed to the left,navigator.mimeTypes not implemented,0,1,1
245,Core-1021,Core-1024,FIXED,[html.css] Widgets should use CSS2 system colors (and fonts),Modifying style.top actually modifies style.left,0,0,1
246,Core-1024,Core-1026,FIXED,Modifying style.top actually modifies style.left,NGLayout does not incrementally display fixed width tables,0,1,1
247,Core-1039,Core-1040,FIXED,Negative CSS font-size should not be allowed,CSS vertical-align problems; reflow strange,1,1,1
248,Core-1040,Core-1041,FIXED,CSS vertical-align problems; reflow strange,Percentage margins dont shrink when the browser window gets narrow,0,1,1
