,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
79,Core-2575,Core-3289,DUPLICATE,[PP] selection calls nsWindow->update and repaints too much,,0,0,1
80,Core-2580,Core-4220,DUPLICATE,window.open,[BLOCK] Apprunner fails to open window from JavaScript,1,0,1
81,Core-2587,Core-3013,DUPLICATE,move from 1 bit alpha to 8 bit alpha,,0,0,1
82,Core-2590,Core-38370,DUPLICATE,<HR> and <BR> are unstylable!!!,,0,0,1
83,Core-2599,Core-4223,DUPLICATE,Whe i try to select a text from the view source windows,,0,0,1
84,Core-2642,Core-36217,DUPLICATE,Cycling through TEXTAREAs in tabindex order messes up,,0,0,1
85,Core-2646,Core-2974,DUPLICATE,Image loading problems in righmost frame; background color incorrect,,0,0,1
86,Core-2648,Core-2997,DUPLICATE,[4.xP] Table alignment not rendered properly.,,0,0,1
87,Core-2651,Core-3238,DUPLICATE,http://www.warnerbros.com: two tables not centered correctly,Table is not centered,0,1,1
88,Core-2659,Core-2986,DUPLICATE,checkboxes; text fields; images; popdown menus not rendering correctly,,0,0,1
89,Core-2746,Core-2771,DUPLICATE,CSS behaves wrongly in table,nested list parsing problem,0,0,1
90,Core-2779,Core-15499,DUPLICATE,{compat} cellpadding and cellspacing not working,,0,0,1
91,Core-2793,Core-3513,DUPLICATE,Tables shrink on an incremental reflow,Table cells shrink on reflow,1,1,1
92,Core-2874,Core-115998,DUPLICATE,onLoad racy with applet tag,,0,0,1
93,Core-2909,Core-3108,DUPLICATE,URL: NECKO: Dr. Watson .. application error with gecko.exe -- \ in URL,URL: crashing on backslash \,1,1,1
94,Core-2928,Core-6086,DUPLICATE,Status info lost after mousing over link,Mouse-over link doesnt show all URL types in status bar,0,0,1
95,Core-2947,Core-3977,DUPLICATE,Table width wrong caused by colspan/img/overflow,,0,0,1
96,Core-2954,Core-3977,DUPLICATE,Last image in this table row doesnt fit in table row (drawn below),,0,0,1
97,Core-2956,Core-7112,DUPLICATE,Images misaligned between table rows,{compat} ALIGN attribute needs special treatment,1,1,1
98,Core-2964,Core-3322,DUPLICATE,Drop down menu does not work on www.creaf.com,[PP][BLOCK]ender/wallet -- select ONCHANGE handler failures,1,1,1
99,Core-2970,Core-11431,DUPLICATE,Text inside <MAP> not displayed,content inside of <MAP> is not displayed,1,0,1
100,Core-2971,Core-5821,DUPLICATE,[4.xP]Extra Whitespace between table cell and graphic,{compat} Nav4 vs CSS2 line box model,0,1,1
101,Core-2977,Core-7656,DUPLICATE,Background color not displayed on for index watch table,{css1} Canvas should have root element background,1,0,1
102,Core-3002,Core-4168,DUPLICATE,Errors prevent NGL from logging into myNetscape.,Netcenter sign-in form submit,0,0,1
103,Core-3016,Core-5821,DUPLICATE,[PP] 99020415: Incorrect layout in intel.com image,{compat} Nav4 vs CSS2 line box model,0,1,1
104,Core-3018,Core-3322,DUPLICATE,Dropdown list not drawing at intel.com,[PP][BLOCK]ender/wallet -- select ONCHANGE handler failures,0,1,1
105,Core-3021,Core-3322,DUPLICATE,Extra onChange fired for combo box.  (IE 5 HTML 4 bug),[PP][BLOCK]ender/wallet -- select ONCHANGE handler failures,1,1,1
106,Core-3128,Core-52441,DUPLICATE,Global mailcap; mime-type files should use $MOZILLA_FIVE_HOME,,0,0,1
107,Core-3153,Core-9958,DUPLICATE,[History] Preserve scroll offset information across reconstructs.,[FEATURE] History Object to be implemented so that session History will be complete,0,0,1
108,Core-3183,Core-3502,DUPLICATE,Layering of Windowed controls,{css2} z-index and forms,0,1,1
109,Core-3188,Core-3189,DUPLICATE,<center> not cleared at end of form,NAV compatibility: <p> auto-closure at <form> and <hr>,1,0,1
110,Core-3288,Core-3553,DUPLICATE,[BLOCK] Toolbar buttons are not working at all,[BLOCK] Linux: Links do not work.,0,1,1
111,Core-3291,Core-7417,DUPLICATE,[PP] mozilla.org image doesnt show up,,0,0,1
112,Core-3320,Core-3321,DUPLICATE,purify reports UMR in PaintUnicode,purify reports UMR in PaintUnicode,1,0,1
113,Core-3325,Core-4050,DUPLICATE,LABEL attribute (for OPTION element) not working,Both <option label> AND <option> content are displayed,0,1,1
114,Core-3403,Core-3411,DUPLICATE,m3s: Mac crashes near startup in gfx- large leak somewhere?,View manager fails to check return values,0,0,1
115,Core-3414,Core-4427,DUPLICATE,horizontal group of images not appearing,{compat} Images with combined width greater than table wrap,1,0,1
116,Core-3426,Core-3529,DUPLICATE,ContentRemoved needs to be tweaked to work with trees,[RDF/XUL] ContentRemoved doesnt take care of a tree containers children,1,0,1
117,Core-3428,Core-12861,DUPLICATE,[PP]Crash trying to load external XUL file,nsStr does not handle memory allocation failures well,0,0,1
118,Core-3502,Core-16272,DUPLICATE,{css2} z-index and forms,Text Input fields always above all layers,1,0,1
119,Core-3520,Core-5238,DUPLICATE,page with image crashes browser on exit,Image lacking src attribute yields a crash upon exit,0,0,1
120,Core-3530,Core-4974,DUPLICATE,form values not persistent,form input cleared when back is pressed,0,1,1
121,Core-3692,Core-4441,DUPLICATE,Both objects showing up from nested OBJECT tags,Nested object elements,0,0,1
122,Core-3694,Core-3803,DUPLICATE,[PP]Crash from cgi activation from clickthru ad at this page,apprunner crashes when clicking on the Countdown link,1,1,1
123,Core-3700,Core-8228,DUPLICATE,All raptor* dll names need a change,,0,0,1
124,Core-3716,Core-6823,DUPLICATE,[PP][BLOCK]crash selecting Bookmarks/Manage Bookmarks in apprunner,,0,0,1
125,Core-3761,Core-3762,DUPLICATE,Animated GIFs cause entire window to redraw,Entire window redraws on button mouseover,1,1,1
126,Core-3791,Core-17781,DUPLICATE,[DOGFOOD]ABR:  Image upload,Clean up:remove xp_mcom complications on mac(in gif.cpp and xpcompat.h),1,1,1
127,Core-3805,Core-17685,DUPLICATE,Browser doesnt correctly resubmit forms when going back,Need a way to save post data in Session History and repost on B/F,0,1,1
128,Core-3827,Core-9749,DUPLICATE,Need to initialize editor from an nsString,newline after <pre> gets dropped,1,0,1
129,Core-3852,Core-6585,DUPLICATE,Windows: some HTML4 named entities not displayed,missing glyphs should use substitute,0,0,1
130,Core-3871,Core-3874,DUPLICATE,DOM: HTMLLinkElement attributes returning undefined,DOM: HTMLTitleElement.text string returning undefined,1,1,1
131,Core-3916,Core-33443,DUPLICATE,{compat} [IMG] Make IMG height=% relative to viewport,,0,0,1
132,Core-3942,Core-10720,DUPLICATE,NECKO: Moz never finishes loading the page,sched META refresh needs to be implemented for necko,1,1,1
133,Core-3955,Core-16270,DUPLICATE,Multiple size events,,0,0,1
134,Core-3958,Core-18738,DUPLICATE,[PP] Animation on throbber slow to load; doesnt show up sometimes,Image display is 50-100% slower than 4.x,0,1,1
135,Core-3962,Core-6262,DUPLICATE,Form does not display non-ascii characters,(feature) enabling ender in Gecko needs to be implemented,0,1,1
136,Core-3976,Core-26834,DUPLICATE,Apprunner not resizing according to screensize too big for <=832x624 resolution,opened windows need sanity checks on size; position and visibility,1,1,1
137,Core-3991,Core-5890,DUPLICATE,Sparc: colormap flashing on 8-bit displays,,0,0,1
138,Core-3995,Core-7776,DUPLICATE,HTMLDocument property referrer doesnt return server name,need Referer header for images [was: Anacam image doesnt show up properly -- thinks its being stolen.],0,1,1
139,Core-4042,Core-13350,DUPLICATE,viewer freezes when javascript in infinite loops,DOM needs to police JS infinite loops; schedule garbage collection,1,1,1
140,Core-4069,Core-4110,DUPLICATE,onLoad event does not work.,Body onLoad Problem,0,0,1
141,Core-4080,Core-7595,DUPLICATE,JS events:  onChange failure,onchange function never gets called for GFX text control,0,0,1
142,Core-4081,Core-4445,DUPLICATE,Adding someone to CC list on a bugzilla bug fails,[BLOCK][PP] problems submitting bugzilla forms on linux,1,0,1
143,Core-4086,Core-4363,DUPLICATE,Tinderbox/apprunner crashes; assert in nsViewManager::Refresh(),demo #2 & #3 work in viewer; crash apprunner,1,0,1
144,Core-4094,Core-12760,DUPLICATE,{first-letter}{css1} first-letter color interfers with text-transform: capitalize,{first-letter} bodys :first-letter not picked up by inlines,1,1,1
145,Core-4146,Core-4255,DUPLICATE,Text selection fails unless cursor has changed to insertion cursor,UMR: TextFrame::PaintAsciiText() and into GTK land,1,1,1
146,Core-4147,Core-14026,DUPLICATE,Cant copy text to clipboard using keyboard shortcut,Copy/Paste/Cut (etc) disabled within Browser,0,0,1
147,Core-4168,Core-4322,DUPLICATE,Netcenter sign-in form submit,Cant log in to Netscape WebMail - button not recognized,1,1,1
148,Core-4198,Core-25453,DUPLICATE,iframe height percent not drawn at proper percent,IFRAME height attribute problem??,1,1,1
149,Core-4221,Core-4229,DUPLICATE,Slow Image Loading and Redraws,Slowness in image rendering on unix.,0,1,1
150,Core-4234,Core-13072,DUPLICATE,{css1} font-size not interpreted correctly,font-size not interpreted as height of fonts em-square {ll},1,0,1
151,Core-4266,Core-4814,DUPLICATE,Layout error of XML document,{ib} block within inline acts as inline with line break,1,1,1
152,Core-4267,Core-36790,DUPLICATE,<html:style> doesnt work in XUL/XML/XHTML,,0,0,1
153,Core-4286,Core-4615,DUPLICATE,hrs and floaters dont interact well...,unnecessary horizontal scrollbar triggered by HR and float,1,1,1
154,Core-4304,Core-6865,DUPLICATE,line spacing problem that is solved by inserting a space before </font> tag,{css1} Inline box model is not considering block-level parents line-height,1,1,1
155,Core-4327,Core-12221,DUPLICATE,[DOGFOOD] Selection only changes while over text,[Dogfood] Gfx text controls need to notify on mouse events,1,0,1
156,Core-4362,Core-4363,DUPLICATE,viewer tests,demo #2 & #3 work in viewer; crash apprunner,1,1,1
157,Core-4376,Core-5821,DUPLICATE,{compat} Table border=0 ignored,{compat} Nav4 vs CSS2 line box model,0,0,1
158,Core-4413,Core-4432,DUPLICATE,My netscape crashes apprunner,NECKO: Gtk/NSPR: Timers misfiring,0,1,1
159,Core-4439,Core-9475,DUPLICATE,[PP] size dialogs to content,[PP] Intrinsic sizing doesnt work under unix,1,1,1
160,Core-4502,Core-9305,DUPLICATE,Caret needs to track focus,When text input control loses focus; insertion caret remains,0,1,1
161,Core-4540,Core-4554,DUPLICATE,Navigator doesnt fit in window,,0,0,1
162,Core-4542,Core-15282,DUPLICATE,selected text does not obey system highlight color,selection code should respect style context settings,0,0,1
163,Core-4583,Core-24924,DUPLICATE,[PP]em and en dashes not displaying under linux,Simple forms of missing CP1252 chars arent displayed,1,1,1
164,Core-4597,Core-4684,DUPLICATE,Copy/Paste broken,[PP]Linux: nsClipboard needs to support multiple formats,1,0,1
165,Core-4612,Core-6150,DUPLICATE,Table not centered on page at http://www.netsurf.de,{compat} HTMLs align != CSS text-align,0,1,1
166,Core-4630,Core-4647,DUPLICATE,[PP]Frames dont resize properly,[PP]Draggable frame separator impossible to drag,1,1,1
167,Core-4653,Core-4669,DUPLICATE,Text is unreadable,Page looks odd,1,1,1
168,Core-4658,Core-4721,DUPLICATE,Back +Forward buttons not functional,,0,0,1
169,Core-4663,Core-4722,DUPLICATE,[PP]Apprunner: Cut; Paste not wired up.,,0,0,1
170,Core-4665,Core-4684,DUPLICATE,Copy/cut not working,[PP]Linux: nsClipboard needs to support multiple formats,0,0,1
171,Core-4677,Core-5821,DUPLICATE,Extra space between images,{compat} Nav4 vs CSS2 line box model,1,1,1
172,Core-4683,Core-4703,DUPLICATE,Demo#10 under Debug | Viewer menu crashes,surf demo 9; then demo 10,0,0,1
173,Core-4684,Core-9618,DUPLICATE,[PP]Linux: nsClipboard needs to support multiple formats,[PP]sched: Linux Clipboard Image & HTML  support,1,0,1
174,Core-4707,Core-12579,DUPLICATE,Need to be able to access contents of archives,Implement jar: protocol (tracking bug),1,1,1
175,Core-4752,Core-5110,DUPLICATE,nested or overlapping bold/italic/underline operations delete or move about content incorrectly,frame displayed out of order after editing,0,0,1
176,Core-4769,Core-5821,DUPLICATE,{compat} Buttons have extra spacing,{compat} Nav4 vs CSS2 line box model,1,0,1
177,Core-4780,Core-6871,DUPLICATE,[PP][BLOCKER] Mac Borderless top-level windows,[PP][Mac][BLOCKER]gfx rendered drop-down lists dont get placed on top,0,1,1
178,Core-4828,Core-4829,DUPLICATE,Frame loaded in wrong area,,0,0,1
179,Core-4921,Core-5419,DUPLICATE,cursor keys scroll document and option list at same time,,0,0,1
180,Core-4946,Core-35772,DUPLICATE,<P> tag used as spacers between <LI> tags in unordered lists [P-Margin],,0,0,1
181,Core-4947,Core-5849,DUPLICATE,Loading frameset causes current page to render in frameset,,0,0,1
182,Core-4948,Core-5000,DUPLICATE,[PP]Font selection problem,[PP]GFX changes required to assume 96 dpi default scaling,0,0,1
183,Core-4957,Core-6048,DUPLICATE,{perf} Big files make layout really buggy and slow.,[PP] {perf} Layout of large HTML files goes wrong,1,1,1
184,Core-4993,Core-6936,DUPLICATE,NECKO: [PP]local directory load fails,file:// Can not view directories,1,1,1
185,Core-5014,Core-7465,DUPLICATE,Need a function to render selection as inactive,selected text not deselected when focus switched to other window,0,0,1
186,Core-5031,Core-5821,DUPLICATE,Main menu of DiasporAsia site,{compat} Nav4 vs CSS2 line box model,0,0,1
187,Core-5039,Core-6658,DUPLICATE,text fields are too narrow,,0,0,1
188,Core-5045,Core-5874,DUPLICATE,cannot apply styles to text for subsequent editor windows.,Only the first editor window works properly,1,0,1
189,Core-5065,Core-5497,DUPLICATE,cant delete text in url control while page is loading,[PP] windows only: delete key not working,0,1,1
190,Core-5117,Core-5701,DUPLICATE,Enable AppleEvents in seamonkey,,0,0,1
191,Core-5122,Core-21296,DUPLICATE,[PP] Menu bar not disabled when application modal dialog appears,Cant use Mac menu bar with a menuless window (or modal dialog) in front,0,0,1
192,Core-5136,Core-9467,DUPLICATE,Need a color picker in preference UI,Constraining the dimensions of pm.xul window,0,0,1
193,Core-5176,Core-5469,DUPLICATE,M4 results of W3C CSS Test Suite,line wrapping problems with negative inline element margins,0,1,1
194,Core-5196,Core-7112,DUPLICATE,NECKO: [PP]Main table not centered,{compat} ALIGN attribute needs special treatment,0,1,1
195,Core-5232,Core-5797,DUPLICATE,Out of align..,Cell width calculation problem; when specified cell width is very large,1,0,1
196,Core-5258,Core-10935,DUPLICATE,Alignment problems with tables,text/html; charset=iso-8859-1 broken for Content-Type,0,1,1
197,Core-5273,Core-5356,DUPLICATE,menu items getting popualated with duplicate items,,0,0,1
198,Core-5343,Core-7027,DUPLICATE,[4.xP] Focus unresponsive to cursor scrolling,page up/down requires a focus click to start working,1,1,1
199,Core-5349,Core-5886,DUPLICATE,<a href=...><img src=...></a> links broken,events on :before and :after not going to parent,0,1,1
200,Core-5353,Core-5499,DUPLICATE,Open New Window opens a browser window that barely redraws,opening local file results in graphic defects in new window,0,0,1
201,Core-5371,Core-6899,DUPLICATE,Table is duplicated,{sink} [4.xP] Site displays twice in the same browser window,0,0,1
202,Core-5478,Core-9671,DUPLICATE,[PP]Linux: Filter support for nsIFileWidget not implemented,feature: Linux File picker filtering work - Filter by format,1,1,1
203,Core-5479,Core-9621,DUPLICATE,[PP]Mac: Filter support for nsIFileWidget not implemented,Filter by format (mac) Specify file format,1,0,1
204,Core-5507,Core-14945,DUPLICATE,selecting file | open creates new window,,0,0,1
205,Core-5528,Core-5900,DUPLICATE,{compat} sun.com page has unexpected purple lines showing between left columns menu items.,{compat} Images composed of two separate parts show white borders between them,1,0,1
206,Core-5542,Core-9708,DUPLICATE,[PP] [GFX Text Control] URL location field border has random colors when page resized,[BLOCKER] SetScrollPreference(nsScrollPreference_kNeverScroll) not working properly,0,1,1
207,Core-5543,Core-5544,DUPLICATE,Comment nodes in the content model contain markup delimeters,Comment nodes in the content model contain markup delimeters,1,1,1
208,Core-5544,Core-6071,DUPLICATE,Comment nodes in the content model contain markup delimeters,Node::nodeValue for comment shouldnt have comment delimeters,0,1,1
209,Core-5545,Core-33799,DUPLICATE,Slowly expanding Apprunner window vertically leaves gunk,sidebar doesnt repaint when I resize the window horizontally,1,0,1
210,Core-5549,Core-6081,DUPLICATE,Mozilla banner is not displayed,,0,0,1
211,Core-5556,Core-6055,DUPLICATE,Delete and arrow keys do not work when in a field of a form,in Textarea and text boxes arrow keys dont work,0,1,1
212,Core-5607,Core-5689,DUPLICATE,Sidebar horked on Mac,,0,0,1
213,Core-5638,Core-5903,DUPLICATE,text jumping behavior after hitting return in front of line,Multiple returns in a paragraph get collapsed.,1,1,1
214,Core-5640,Core-10681,DUPLICATE,cant enter text between two lines,[DOGFOOD] Cannot set selection between consecutive <BR> tags,1,1,1
215,Core-5675,Core-6188,DUPLICATE,Crash - OpenBlockingStream is returning the wrong value,,0,0,1
216,Core-5707,Core-24478,DUPLICATE,window title incorrect for images,,0,0,1
217,Core-5731,Core-5743,DUPLICATE,Need a time stamp output to measure performance on Linux.,,0,0,1
218,Core-5767,Core-6150,DUPLICATE,Table cell (<td align=center>) don t format page properly.,{compat} HTMLs align != CSS text-align,0,1,1
219,Core-5775,Core-5821,DUPLICATE,{compat} JPEG images not seamlessly spaced,{compat} Nav4 vs CSS2 line box model,1,0,1
220,Core-5854,Core-10737,DUPLICATE,ftp://ftp.mozilla.org crashes,[DOGFOOD] sched - get ftp download going (judson; 2d),0,0,1
221,Core-5880,Core-9276,DUPLICATE,[PP]Linux- default Character Set menu does not fit in Window,[dogfood] [PP] View->Character set menu is not scrollable and most encodings cannot be seen,0,0,1
222,Core-5896,Core-7799,DUPLICATE,Apprunner crash on close,,0,0,1
223,Core-5936,Core-5944,DUPLICATE,SELECT onChange JavaScript hanlder doesnt work right,[BLOCK]ender- Mouse Events dont work with *GFX* OPTGROUP or OPTION elements,0,1,1
224,Core-5962,Core-6005,DUPLICATE,crash at end of profile manager..,crash closing window,0,0,1
225,Core-5976,Core-6005,DUPLICATE,Clicking ok in link dialog crashes,crash closing window,0,0,1
226,Core-5997,Core-10236,DUPLICATE,Suppress mouse over link cursor in editor,get rid of hand cursor over links in editor,1,0,1
227,Core-6014,Core-7354,DUPLICATE,[PP]trashed display when scrolling with up/down arrows,,0,0,1
228,Core-6023,Core-10077,DUPLICATE,M5: Screen redraws are only partial.,,0,0,1
229,Core-6029,Core-12860,DUPLICATE,[PP] Grey flicker when scrolling,[DOGFOOD] [PP]nsIWindow::Scroll() - Scrolling on unix flashes too much,0,1,1
230,Core-6046,Core-8607,DUPLICATE,document::doctype not implemented,Optimize charset conversion for intl documents,1,1,1
231,Core-6058,Core-22658,DUPLICATE,Closing the prefs window activates the wrong browser window,stacked dependent dialogs activate the wrong window when closed,0,0,1
232,Core-6087,Core-7354,DUPLICATE,Scrolling: Mouse; Up/Down arrows; and PgUp/PgDn not same,,0,0,1
